20,062333	24,438406	-0,000002	39,395792	-10,927172	-0,000005	31,618552	40,883145
19,572444	24,783299	-0,000001	39,413972	-10,768982	-0,000004	31,579938	40,858686
19,077206	25,11762	-0,000001	39,430611	-10,61353	-0,000004	31,540999	40,834055
18,576797	25,441343	-0,000001	39,445753	-10,460766	-0,000003	31,501735	40,809252
18,071394	25,75444	-0,000001	39,459444	-10,310639	-0,000003	31,462144	40,784274
17,561175	26,056886	-0,000001	39,471725	-10,163104	-0,000002	31,422224	40,759119
17,046315	26,348651	0	39,482635	-10,018117	-0,000001	31,381973	40,733784
16,52979	26,628102	0	39,492034	-9,876562	-0,000001	31,341502	40,708319
16,006196	26,898484	0	39,500318	-9,73654	0	31,300587	40,682617
15,481326	27,156613	0	39,507171	-9,599856	0,000001	31,259448	40,656781
14,95255	27,404071	0	39,512803	-9,465551	0,000001	31,217973	40,630755
14,417158	27,642201	0	39,517394	-9,332712	0,000002	31,176044	40,604482
13,881061	27,868174	0	39,520662	-9,203089	0,000002	31,133888	40,578068
13,341568	28,083394	0	39,522792	-9,075762	0,000003	31,091389	40,551455
12,798845	28,287834	0,000001	39,523807	-8,950708	0,000004	31,048543	40,524641
12,256003	28,480331	0,000001	39,5236	-8,828753	0,000004	31,005465	40,497677
11,707339	28,663192	0,000001	39,522461	-8,708176	0,000005	30,961918	40,470449
11,155946	28,835197	0,000001	39,520274	-8,589816	0,000006	30,918016	40,44301
10,60497	28,995357	0,000001	39,51694	-8,474481	0,000006	30,873874	40,41541
10,04863	29,14563	0,000001	39,512719	-8,360509	0,000007	30,829251	40,387536
9,493058	29,284128	0	39,507393	-8,249523	0,000007	30,784384	40,359494
8,935435	29,411786	0	39,501098	-8,140697	0,000008	30,739147	40,331225
8,372911	29,529308	0	39,49395	-8,033237	0,000009	30,693414	40,302667
7,811667	29,635157	0	39,485753	-7,928727	0,000009	30,647425	40,27393
7,248858	29,730095	0	39,476627	-7,82637	0,00001	30,601053	40,244951
6,687672	29,813546	0	39,46649	-7,726937	0,000011	30,554418	40,215785
6,122214	29,886649	0	39,455538	-7,628893	0,000011	30,507266	40,186309
5,555666	29,948768	0	39,443685	-7,53302	0,000012	30,459714	40,156576
4,991223	29,999505	-0,000001	39,430857	-7,440075	0,000013	30,411882	40,12664
4,422969	30,039644	-0,000001	39,417227	-7,348575	0,000013	30,363512	40,096375
3,857131	30,068466	-0,000001	39,40264	-7,260021	0,000014	30,31485	40,065895
3,28779	30,086524	-0,000001	39,387252	-7,172964	0,000015	30,265632	40,035073
2,72117	30,093328	-0,000002	39,370921	-7,088886	0,000016	30,216108	40,004021
2,154382	30,089112	-0,000002	39,353721	-7,007083	0,000016	30,16614	39,972673
1,587576	30,073844	-0,000002	39,335652	-6,927587	0,000017	30,115719	39,941019
1,020898	30,047495	-0,000003	39,316714	-6,850435	0,000018	30,064834	39,909052
0,457506	30,010118	-0,000003	39,296846	-6,776361	0,000019	30,013606	39,876825
-0,108489	29,961563	-0,000003	39,276158	-6,70402	0,000019	29,961759	39,844202
-0,673927	29,90182	-0,000004	39,254585	-6,634163	0,00002	29,909413	39,811237
-1,235681	29,831106	-0,000004	39,232071	-6,567519	0,000021	29,856688	39,77798
-1,796622	29,749233	-0,000005	39,208659	-6,503468	0,000022	29,803434	39,744358
-2,359587	29,655778	-0,000005	39,184377	-6,441422	0,000023	29,749502	39,710293
-2,918502	29,551375	-0,000006	39,159124	-6,382785	0,000024	29,695141	39,675898
-3,476221	29,435647	-0,000006	39,132925	-6,326979	0,000024	29,6402	39,641096
-4,032623	29,308527	-0,000007	39,105761	-6,274103	0,000025	29,584655	39,605869
-4,587593	29,169939	-0,000007	39,077606	-6,224264	0,000026	29,528484	39,570201
-5,14102	29,019799	-0,000008	39,048433	-6,177586	0,000027	29,471661	39,53407
-5,689917	28,858721	-0,000009	39,018181	-6,134818	0,000028	29,414298	39,497524
-6,239968	28,685231	-0,000009	38,98687	-6,094872	0,000029	29,356084	39,460404
-6,785338	28,500684	-0,00001	38,954405	-6,059143	0,00003	29,297266	39,422821
-7,331657	28,303348	-0,000011	38,920783	-6,026611	0,000031	29,237522	39,384608
-7,873184	28,094764	-0,000012	38,885904	-5,998683	0,000032	29,177094	39,345873
-8,412709	27,873923	-0,000012	38,849726	-5,975001	0,000033	29,11579	39,306511
-8,952959	27,639558	-0,000013	38,812182	-5,955277	0,000035	29,053411	39,266408
-9,488357	27,393464	-0,000014	38,773157	-5,940965	0,000036	28,990184	39,225665
-10,021689	27,134354	-0,000015	38,732561	-5,931853	0,000037	28,925895	39,184157
-10,550283	26,863105	-0,000016	38,690266	-5,928893	0,000038	28,860612	39,141901
-11,079619	26,576925	-0,000017	38,646137	-5,931499	0,00004	28,793938	39,098678
-11,607075	26,276489	-0,000018	38,599993	-5,940791	0,000041	28,725913	39,054481
-12,132802	25,961212	-0,000019	38,551623	-5,957454	0,000043	28,656403	39,009216
-12,654418	25,631844	-0,000021	38,500781	-5,982783	0,000044	28,585411	38,962852
-13,174882	25,286168	-0,000022	38,447148	-6,017274	0,000046	28,51259	38,915174
-13,697172	24,921497	-0,000023	38,390304	-6,061732	0,000047	28,437537	38,865923
-14,21675	24,539557	-0,000025	38,329777	-6,1186	0,000049	28,360286	38,815063
-14,737014	24,137011	-0,000026	38,264887	-6,189439	0,000051	28,280291	38,762233
-15,259127	23,711443	-0,000028	38,194735	-6,276918	0,000053	28,197048	38,707073
-15,784779	23,259516	-0,000029	38,118074	-6,384712	0,000055	28,109861	38,649089
-16,316524	22,776404	-0,000031	38,033074	-6,518111	0,000057	28,017737	38,58757
-16,858446	22,254699	-0,000033	37,936895	-6,685229	0,000059	27,919148	38,521426
-17,417658	21,68195	-0,000035	37,824689	-6,899694	0,000062	27,81154	38,448834
-18,008412	21,034051	-0,000037	37,686915	-7,187936	0,000064	27,689966	38,366261
-18,665377	20,252849	-0,00004	37,499276	-7,616533	0,000067	27,542225	38,264962
-19,670894	18,898279	-0,000043	37,080917	-8,667308	0,000069	27,277995	38,080397
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-5,742664	20,432521	-0,000006	-32,345442	-9,392506	-0,000016	21,224187	33,68155
-6,88424	20,258343	-0,000006	-32,554242	-9,026985	-0,000017	21,396103	33,782616
-7,822181	20,039191	-0,000007	-32,67949	-8,818791	-0,000017	21,511757	33,848488
-8,659589	19,788455	-0,000008	-32,764403	-8,690431	-0,000018	21,600265	33,897341
-9,433047	19,511373	-0,000009	-32,824182	-8,614106	-0,000019	21,672011	33,93567
-10,160403	19,210694	-0,000009	-32,866174	-8,576125	-0,00002	21,732109	33,966679
-10,857317	18,886208	-0,00001	-32,895476	-8,567645	-0,00002	21,784632	33,992894
-11,518916	18,542565	-0,000011	-32,912645	-8,585889	-0,000021	21,829158	34,014111
-12,160197	18,176637	-0,000012	-32,921181	-8,62578	-0,000022	21,869168	34,032458
-12,773882	17,793052	-0,000013	-32,920595	-8,686321	-0,000023	21,903533	34,047287
-13,371836	17,387746	-0,000013	-32,913114	-8,764956	-0,000024	21,934897	34,060205
-13,950574	16,963072	-0,000014	-32,898497	-8,861066	-0,000024	21,962794	34,07095
-14,511164	16,519154	-0,000015	-32,877076	-8,973833	-0,000025	21,98764	34,079786
-15,054345	16,056039	-0,000016	-32,849035	-9,102702	-0,000026	22,009764	34,086923
-15,580605	15,573713	-0,000017	-32,81444	-9,247326	-0,000027	22,02943	34,092529
-16,090226	15,072106	-0,000018	-32,773256	-9,407524	-0,000028	22,046853	34,096742
-16,583323	14,551099	-0,000019	-32,725359	-9,583252	-0,000029	22,06221	34,099675
-17,059866	14,010532	-0,00002	-32,670544	-9,774584	-0,00003	22,075643	34,101422
-17,5232	13,446821	-0,000021	-32,608725	-9,982515	-0,000031	22,087995	34,102486
-17,965912	12,866365	-0,000022	-32,539094	-10,205799	-0,000032	22,097904	34,102067
-18,394497	12,261997	-0,000023	-32,46155	-10,446545	-0,000033	22,106879	34,101064
-18,804945	11,636787	-0,000025	-32,37537	-10,704371	-0,000034	22,114266	34,099093
-19,19664	10,990391	-0,000026	-32,279941	-10,979784	-0,000035	22,120119	34,096191
-19,56885	10,322434	-0,000027	-32,174554	-11,273362	-0,000036	22,124478	34,092384
-19,917998	9,636683	-0,000028	-32,058568	-11,58418	-0,000038	22,126733	34,087315
-20,251286	8,920212	-0,00003	-31,930566	-11,91766	-0,000039	22,128822	34,082131
-20,559423	8,185081	-0,000031	-31,790007	-12,269851	-0,00004	22,128837	34,075707
-20,843877	7,426663	-0,000033	-31,635553	-12,643147	-0,000041	22,127416	34,068422
-21,103231	6,644498	-0,000034	-31,465883	-13,038414	-0,000043	22,12455	34,060271
-21,337842	5,833234	-0,000036	-31,278903	-13,458861	-0,000044	22,120807	34,051589
-21,54186	5,002055	-0,000037	-31,074062	-13,900992	-0,000046	22,114979	34,041664
-21,716982	4,140609	-0,000039	-30,848136	-14,370533	-0,000047	22,108188	34,031158
-21,857657	3,258774	-0,000041	-30,600617	-14,863372	-0,000049	22,099248	34,019371
-21,96432	2,345703	-0,000043	-30,327308	-15,385883	-0,00005	22,089221	34,006926
-22,03263	1,406413	-0,000044	-30,026437	-15,936359	-0,000052	22,077472	33,993448
-22,059517	0,440866	-0,000046	-29,69509	-16,515641	-0,000054	22,063922	33,978887
-22,041595	-0,550775	-0,000048	-29,33004	-17,124445	-0,000056	22,048475	33,963184
-21,975148	-1,568092	-0,00005	-28,927739	-17,763315	-0,000057	22,031024	33,946273
-21,856116	-2,610341	-0,000052	-28,484296	-18,432556	-0,000059	22,011445	33,928075
-21,680099	-3,676368	-0,000054	-27,995481	-19,13216	-0,000061	21,989597	33,908502
-21,44236	-4,764506	-0,000056	-27,456734	-19,861709	-0,000063	21,965321	33,887457
-21,136459	-5,879179	-0,000059	-26,860072	-20,624756	-0,000065	21,938884	33,865085
-20,759475	-7,004032	-0,000061	-26,206241	-21,41094	-0,000067	21,909182	33,840736
-20,302642	-8,148616	-0,000063	-25,483287	-22,227039	-0,000069	21,876865	33,814777
-19,764599	-9,294243	-0,000065	-24,693198	-23,060314	-0,000071	21,840841	33,786567
-19,134783	-10,448533	-0,000067	-23,822492	-23,916176	-0,000074	21,801646	33,756401
-18,414348	-11,590139	-0,00007	-22,875327	-24,779105	-0,000076	21,758206	33,723651
-17,591606	-12,723985	-0,000072	-21,837342	-25,652442	-0,000078	21,710928	33,688533
-16,666487	-13,832709	-0,000074	-20,709909	-26,522886	-0,000079	21,659078	33,650614
-15,636965	-14,904478	-0,000076	-19,490977	-27,380853	-0,000081	21,602272	33,609661
-14,502838	-15,926197	-0,000077	-18,180255	-28,215531	-0,000083	21,540103	33,565426
-13,266147	-16,883787	-0,000079	-16,779617	-29,015127	-0,000084	21,472143	33,517654
-11,931547	-17,762604	-0,00008	-15,293459	-29,767239	-0,000086	21,397942	33,466079
-10,506564	-18,547997	-0,000081	-13,728952	-30,459363	-0,000087	21,317038	33,410431
-9,001707	-19,225972	-0,000082	-12,096133	-31,079502	-0,000087	21,228959	33,35044
-7,430358	-19,78391	-0,000083	-10,407803	-31,61684	-0,000088	21,133228	33,285837
-5,80845	-20,211283	-0,000083	-8,679195	-32,062407	-0,000088	21,029362	33,216357
-4,153907	-20,500269	-0,000082	-6,927419	-32,409661	-0,000088	20,916883	33,141745
-2,476591	-20,647289	-0,000082	-5,160886	-32,656433	-0,000087	20,795289	33,061721
-0,814786	-20,648022	-0,000081	-3,41798	-32,798464	-0,000086	20,664091	32,97608
0,830744	-20,505892	-0,00008	-1,697339	-32,840662	-0,000085	20,522713	32,884496
2,423633	-20,226114	-0,000078	-0,035138	-32,786853	-0,000084	20,370805	32,786871
3,957136	-19,816522	-0,000077	1,563547	-32,645483	-0,000082	20,207758	32,682905
5,425661	-19,28399	-0,000075	3,094711	-32,424819	-0,00008	20,032725	32,572168
6,801318	-18,643626	-0,000072	4,530841	-32,136852	-0,000078	19,845471	32,454673
8,091086	-17,901041	-0,00007	5,880891	-31,790345	-0,000076	19,644667	32,329722
9,28039	-17,069989	-0,000067	7,131031	-31,397459	-0,000074	19,429621	32,197081
10,358757	-16,165496	-0,000065	8,271483	-30,971038	-0,000071	19,199664	32,056554
11,336104	-15,18853	-0,000062	9,314035	-30,517287	-0,000069	18,952538	31,906991
12,204211	-14,151225	-0,000059	10,251069	-30,04736	-0,000066	18,686892	31,747886
12,957745	-13,0652	-0,000057	11,077719	-29,571875	-0,000064	18,401157	31,578658
13,605149	-11,924302	-0,000054	11,804274	-29,093752	-0,000061	18,091132	31,39725
14,140014	-10,735224	-0,000051	12,424716	-28,621812	-0,000059	17,753452	31,202271
14,559377	-9,49624	-0,000048	12,936876	-28,161953	-0,000056	17,382579	30,991263
14,855294	-8,206896	-0,000045	13,332873	-27,721635	-0,000053	16,971532	30,761251
